window_time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,hour_y,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count,direction,tollgate_id,window_time,window_time_formatted,weekday,rounded_min,is_festival,is_working_day
2016-09-23-10-20,3,1,1.16853932584,0.280898876404,0.179775280899,9.0,23.0,10.0,29.7752808989,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,89,1,3,2016-09-23-10-20,2016-09-23 10:20:00,5.0,20.0,0,0
2016-09-23-10-40,1,0,1.08928571429,0.267857142857,,9.0,23.0,10.0,50.5178571429,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,56,0,1,2016-09-23-10-40,2016-09-23 10:40:00,5.0,40.0,0,0
2016-09-23-10-40,1,1,1.48913043478,0.228260869565,0.326086956522,9.0,23.0,10.0,49.6086956522,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,92,1,1,2016-09-23-10-40,2016-09-23 10:40:00,5.0,40.0,0,0
2016-09-23-10-40,2,0,1.18055555556,0.166666666667,,9.0,23.0,10.0,49.4444444444,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,72,0,2,2016-09-23-10-40,2016-09-23 10:40:00,5.0,40.0,0,0
2016-09-23-10-40,3,0,1.28703703704,0.222222222222,,9.0,23.0,10.0,49.1944444444,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,108,0,3,2016-09-23-10-40,2016-09-23 10:40:00,5.0,40.0,0,0
2016-09-23-10-40,3,1,1.22077922078,0.25974025974,0.155844155844,9.0,23.0,10.0,49.0519480519,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,77,1,3,2016-09-23-10-40,2016-09-23 10:40:00,5.0,40.0,0,0
2016-09-23-11-0,1,0,1.08928571429,0.25,,9.0,23.0,11.0,9.28571428571,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,56,0,1,2016-09-23-11-0,2016-09-23 11:00:00,5.0,0.0,0,0
2016-09-23-11-0,1,1,1.28409090909,0.284090909091,0.352272727273,9.0,23.0,11.0,9.34090909091,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,88,1,1,2016-09-23-11-0,2016-09-23 11:00:00,5.0,0.0,0,0
2016-09-23-11-0,2,0,1.21153846154,0.0961538461538,,9.0,23.0,11.0,9.53846153846,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,52,0,2,2016-09-23-11-0,2016-09-23 11:00:00,5.0,0.0,0,0
2016-09-23-11-0,3,0,1.29885057471,0.172413793103,,9.0,23.0,11.0,9.27586206897,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,87,0,3,2016-09-23-11-0,2016-09-23 11:00:00,5.0,0.0,0,0
2016-09-23-11-0,3,1,1.23404255319,0.202127659574,0.13829787234,9.0,23.0,11.0,9.63829787234,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,94,1,3,2016-09-23-11-0,2016-09-23 11:00:00,5.0,0.0,0,0
2016-09-23-11-20,1,0,1.15555555556,0.2,,9.0,23.0,11.0,28.8444444444,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,45,0,1,2016-09-23-11-20,2016-09-23 11:20:00,5.0,20.0,0,0
2016-09-23-11-20,1,1,1.33333333333,0.285714285714,0.285714285714,9.0,23.0,11.0,30.8452380952,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,84,1,1,2016-09-23-11-20,2016-09-23 11:20:00,5.0,20.0,0,0
2016-09-23-11-20,2,0,1.21052631579,0.263157894737,,9.0,23.0,11.0,30.4035087719,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,57,0,2,2016-09-23-11-20,2016-09-23 11:20:00,5.0,20.0,0,0
2016-09-23-11-20,3,0,1.38709677419,0.279569892473,,9.0,23.0,11.0,29.0860215054,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,93,0,3,2016-09-23-11-20,2016-09-23 11:20:00,5.0,20.0,0,0
2016-09-23-11-20,3,1,1.2380952381,0.22619047619,0.178571428571,9.0,23.0,11.0,29.6785714286,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,84,1,3,2016-09-23-11-20,2016-09-23 11:20:00,5.0,20.0,0,0
2016-09-23-11-40,1,0,1.09756097561,0.365853658537,,9.0,23.0,11.0,50.0487804878,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,41,0,1,2016-09-23-11-40,2016-09-23 11:40:00,5.0,40.0,0,0
2016-09-23-11-40,1,1,1.32608695652,0.228260869565,0.304347826087,9.0,23.0,11.0,50.152173913,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,92,1,1,2016-09-23-11-40,2016-09-23 11:40:00,5.0,40.0,0,0
2016-09-23-11-40,2,0,1.2641509434,0.207547169811,,9.0,23.0,11.0,49.8113207547,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,53,0,2,2016-09-23-11-40,2016-09-23 11:40:00,5.0,40.0,0,0
2016-09-23-11-40,3,0,1.34939759036,0.240963855422,,9.0,23.0,11.0,49.3855421687,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,83,0,3,2016-09-23-11-40,2016-09-23 11:40:00,5.0,40.0,0,0
2016-09-23-11-40,3,1,1.23863636364,0.261363636364,0.170454545455,9.0,23.0,11.0,48.9659090909,9.0,1008.2,1013.2,96.0,4.5,27.2,61.0,0.0,88,1,3,2016-09-23-11-40,2016-09-23 11:40:00,5.0,40.0,0,0
2016-09-23-12-0,1,0,1.10714285714,0.303571428571,,9.0,23.0,12.0,9.96428571429,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,56,0,1,2016-09-23-12-0,2016-09-23 12:00:00,5.0,0.0,0,0
2016-09-23-12-0,1,1,1.46086956522,0.15652173913,0.347826086957,9.0,23.0,12.0,9.53043478261,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,115,1,1,2016-09-23-12-0,2016-09-23 12:00:00,5.0,0.0,0,0
2016-09-23-12-0,2,0,1.14102564103,0.179487179487,,9.0,23.0,12.0,10.3076923077,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,78,0,2,2016-09-23-12-0,2016-09-23 12:00:00,5.0,0.0,0,0
2016-09-23-12-0,3,0,1.27906976744,0.197674418605,,9.0,23.0,12.0,9.29069767442,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,86,0,3,2016-09-23-12-0,2016-09-23 12:00:00,5.0,0.0,0,0
2016-09-23-12-0,3,1,1.13186813187,0.274725274725,0.131868131868,9.0,23.0,12.0,9.31868131868,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,91,1,3,2016-09-23-12-0,2016-09-23 12:00:00,5.0,0.0,0,0
2016-09-23-12-20,1,0,1.1568627451,0.313725490196,,9.0,23.0,12.0,28.6862745098,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,51,0,1,2016-09-23-12-20,2016-09-23 12:20:00,5.0,20.0,0,0
2016-09-23-12-20,1,1,1.29896907216,0.216494845361,0.247422680412,9.0,23.0,12.0,30.3505154639,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,97,1,1,2016-09-23-12-20,2016-09-23 12:20:00,5.0,20.0,0,0
2016-09-23-12-20,2,0,1.06493506494,0.233766233766,,9.0,23.0,12.0,29.0649350649,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,77,0,2,2016-09-23-12-20,2016-09-23 12:20:00,5.0,20.0,0,0
2016-09-23-12-20,3,0,1.25,0.193548387097,,9.0,23.0,12.0,29.6048387097,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,124,0,3,2016-09-23-12-20,2016-09-23 12:20:00,5.0,20.0,0,0
2016-09-23-12-20,3,1,1.16455696203,0.20253164557,0.177215189873,9.0,23.0,12.0,29.6835443038,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,79,1,3,2016-09-23-12-20,2016-09-23 12:20:00,5.0,20.0,0,0
2016-09-23-12-40,1,0,1.29508196721,0.377049180328,,9.0,23.0,12.0,50.0163934426,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,61,0,1,2016-09-23-12-40,2016-09-23 12:40:00,5.0,40.0,0,0
2016-09-23-12-40,1,1,1.28888888889,0.222222222222,0.2,9.0,23.0,12.0,49.3888888889,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,90,1,1,2016-09-23-12-40,2016-09-23 12:40:00,5.0,40.0,0,0
2016-09-23-12-40,2,0,1.10714285714,0.238095238095,,9.0,23.0,12.0,50.4404761905,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,84,0,2,2016-09-23-12-40,2016-09-23 12:40:00,5.0,40.0,0,0
2016-09-23-12-40,3,0,1.18181818182,0.218181818182,,9.0,23.0,12.0,49.2,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,110,0,3,2016-09-23-12-40,2016-09-23 12:40:00,5.0,40.0,0,0
2016-09-23-12-40,3,1,1.22222222222,0.272727272727,0.161616161616,9.0,23.0,12.0,49.8080808081,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,99,1,3,2016-09-23-12-40,2016-09-23 12:40:00,5.0,40.0,0,0
2016-09-23-13-0,1,0,1.12280701754,0.263157894737,,9.0,23.0,13.0,10.1228070175,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,57,0,1,2016-09-23-13-0,2016-09-23 13:00:00,5.0,0.0,0,0
2016-09-23-13-0,1,1,1.2523364486,0.299065420561,0.280373831776,9.0,23.0,13.0,9.98130841121,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,107,1,1,2016-09-23-13-0,2016-09-23 13:00:00,5.0,0.0,0,0
2016-09-23-13-0,2,0,1.14102564103,0.269230769231,,9.0,23.0,13.0,9.88461538462,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,78,0,2,2016-09-23-13-0,2016-09-23 13:00:00,5.0,0.0,0,0
2016-09-23-13-0,3,0,1.24786324786,0.247863247863,,9.0,23.0,13.0,9.47008547009,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,117,0,3,2016-09-23-13-0,2016-09-23 13:00:00,5.0,0.0,0,0
2016-09-23-13-0,3,1,1.18811881188,0.217821782178,0.178217821782,9.0,23.0,13.0,8.93069306931,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,101,1,3,2016-09-23-13-0,2016-09-23 13:00:00,5.0,0.0,0,0
2016-09-23-13-20,1,0,1.05970149254,0.223880597015,,9.0,23.0,13.0,28.3432835821,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,67,0,1,2016-09-23-13-20,2016-09-23 13:20:00,5.0,20.0,0,0
2016-09-23-13-20,1,1,1.54128440367,0.256880733945,0.357798165138,9.0,23.0,13.0,30.0458715596,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,109,1,1,2016-09-23-13-20,2016-09-23 13:20:00,5.0,20.0,0,0
2016-09-23-13-20,2,0,1.11940298507,0.402985074627,,9.0,23.0,13.0,29.1194029851,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,67,0,2,2016-09-23-13-20,2016-09-23 13:20:00,5.0,20.0,0,0
2016-09-23-13-20,3,0,1.33333333333,0.194444444444,,9.0,23.0,13.0,30.0925925926,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,108,0,3,2016-09-23-13-20,2016-09-23 13:20:00,5.0,20.0,0,0
2016-09-23-13-20,3,1,1.09649122807,0.324561403509,0.131578947368,9.0,23.0,13.0,29.7631578947,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,114,1,3,2016-09-23-13-20,2016-09-23 13:20:00,5.0,20.0,0,0
2016-09-23-13-40,1,0,1.08888888889,0.244444444444,,9.0,23.0,13.0,49.5333333333,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,45,0,1,2016-09-23-13-40,2016-09-23 13:40:00,5.0,40.0,0,0
2016-09-23-13-40,1,1,1.45669291339,0.228346456693,0.275590551181,9.0,23.0,13.0,49.8267716535,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,127,1,1,2016-09-23-13-40,2016-09-23 13:40:00,5.0,40.0,0,0
2016-09-23-13-40,2,0,1.22891566265,0.21686746988,,9.0,23.0,13.0,50.0963855422,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,83,0,2,2016-09-23-13-40,2016-09-23 13:40:00,5.0,40.0,0,0
2016-09-23-13-40,3,0,1.20895522388,0.223880597015,,9.0,23.0,13.0,49.7910447761,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,134,0,3,2016-09-23-13-40,2016-09-23 13:40:00,5.0,40.0,0,0
2016-09-23-13-40,3,1,1.23728813559,0.305084745763,0.135593220339,9.0,23.0,13.0,49.4491525424,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,118,1,3,2016-09-23-13-40,2016-09-23 13:40:00,5.0,40.0,0,0
2016-09-23-14-0,1,0,1.12068965517,0.206896551724,,9.0,23.0,14.0,8.60344827586,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,58,0,1,2016-09-23-14-0,2016-09-23 14:00:00,5.0,0.0,0,0
2016-09-23-14-0,1,1,1.25,0.175925925926,0.222222222222,9.0,23.0,14.0,9.98148148148,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,108,1,1,2016-09-23-14-0,2016-09-23 14:00:00,5.0,0.0,0,0
2016-09-23-14-0,2,0,1.06153846154,0.169230769231,,9.0,23.0,14.0,7.66153846154,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,65,0,2,2016-09-23-14-0,2016-09-23 14:00:00,5.0,0.0,0,0
2016-09-23-14-0,3,0,1.14285714286,0.267080745342,,9.0,23.0,14.0,10.198757764,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,161,0,3,2016-09-23-14-0,2016-09-23 14:00:00,5.0,0.0,0,0
2016-09-23-14-0,3,1,1.09523809524,0.314285714286,0.0761904761905,9.0,23.0,14.0,8.62857142857,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,105,1,3,2016-09-23-14-0,2016-09-23 14:00:00,5.0,0.0,0,0
2016-09-23-14-20,1,0,1.15094339623,0.22641509434,,9.0,23.0,14.0,28.5471698113,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,53,0,1,2016-09-23-14-20,2016-09-23 14:20:00,5.0,20.0,0,0
2016-09-23-14-20,1,1,1.38260869565,0.217391304348,0.234782608696,9.0,23.0,14.0,29.2608695652,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,115,1,1,2016-09-23-14-20,2016-09-23 14:20:00,5.0,20.0,0,0
2016-09-23-14-20,2,0,1.12345679012,0.222222222222,,9.0,23.0,14.0,29.1604938272,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,81,0,2,2016-09-23-14-20,2016-09-23 14:20:00,5.0,20.0,0,0
2016-09-23-14-20,3,0,1.30303030303,0.30303030303,,9.0,23.0,14.0,28.8939393939,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,132,0,3,2016-09-23-14-20,2016-09-23 14:20:00,5.0,20.0,0,0
2016-09-23-14-20,3,1,1.31007751938,0.232558139535,0.116279069767,9.0,23.0,14.0,29.503875969,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,129,1,3,2016-09-23-14-20,2016-09-23 14:20:00,5.0,20.0,0,0
2016-09-23-14-40,1,0,1.06779661017,0.101694915254,,9.0,23.0,14.0,49.5254237288,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,59,0,1,2016-09-23-14-40,2016-09-23 14:40:00,5.0,40.0,0,0
2016-09-23-14-40,1,1,1.304,0.208,0.248,9.0,23.0,14.0,49.776,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,125,1,1,2016-09-23-14-40,2016-09-23 14:40:00,5.0,40.0,0,0
2016-09-23-14-40,2,0,1.09677419355,0.268817204301,,9.0,23.0,14.0,48.7849462366,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,93,0,2,2016-09-23-14-40,2016-09-23 14:40:00,5.0,40.0,0,0
2016-09-23-14-40,3,0,1.20666666667,0.26,,9.0,23.0,14.0,49.7733333333,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,150,0,3,2016-09-23-14-40,2016-09-23 14:40:00,5.0,40.0,0,0
2016-09-23-14-40,3,1,1.09278350515,0.268041237113,0.0927835051546,9.0,23.0,14.0,49.587628866,12.0,1009.5,1014.5,80.0,2.5,24.3,77.0,0.0,97,1,3,2016-09-23-14-40,2016-09-23 14:40:00,5.0,40.0,0,0
2016-09-23-15-0,1,0,1.12765957447,0.297872340426,,9.0,23.0,15.0,8.44680851064,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,47,0,1,2016-09-23-15-0,2016-09-23 15:00:00,5.0,0.0,0,0
2016-09-23-15-0,1,1,1.29591836735,0.316326530612,0.204081632653,9.0,23.0,15.0,9.78571428571,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,98,1,1,2016-09-23-15-0,2016-09-23 15:00:00,5.0,0.0,0,0
2016-09-23-15-0,2,0,1.11224489796,0.244897959184,,9.0,23.0,15.0,9.13265306122,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,98,0,2,2016-09-23-15-0,2016-09-23 15:00:00,5.0,0.0,0,0
2016-09-23-15-0,3,0,1.23170731707,0.268292682927,,9.0,23.0,15.0,9.51219512195,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,164,0,3,2016-09-23-15-0,2016-09-23 15:00:00,5.0,0.0,0,0
2016-09-23-15-0,3,1,1.17346938776,0.255102040816,0.142857142857,9.0,23.0,15.0,8.23469387755,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,98,1,3,2016-09-23-15-0,2016-09-23 15:00:00,5.0,0.0,0,0
2016-09-23-15-20,1,0,1.07575757576,0.272727272727,,9.0,23.0,15.0,29.3636363636,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,66,0,1,2016-09-23-15-20,2016-09-23 15:20:00,5.0,20.0,0,0
2016-09-23-15-20,1,1,1.36283185841,0.256637168142,0.230088495575,9.0,23.0,15.0,30.0619469027,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,113,1,1,2016-09-23-15-20,2016-09-23 15:20:00,5.0,20.0,0,0
2016-09-23-15-20,2,0,1.20430107527,0.311827956989,,9.0,23.0,15.0,29.6989247312,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,93,0,2,2016-09-23-15-20,2016-09-23 15:20:00,5.0,20.0,0,0
2016-09-23-15-20,3,0,1.19333333333,0.24,,9.0,23.0,15.0,29.64,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,150,0,3,2016-09-23-15-20,2016-09-23 15:20:00,5.0,20.0,0,0
2016-09-23-15-20,3,1,1.15,0.266666666667,0.133333333333,9.0,23.0,15.0,30.075,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,120,1,3,2016-09-23-15-20,2016-09-23 15:20:00,5.0,20.0,0,0
2016-09-23-15-40,1,0,1.14102564103,0.320512820513,,9.0,23.0,15.0,49.9102564103,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,78,0,1,2016-09-23-15-40,2016-09-23 15:40:00,5.0,40.0,0,0
2016-09-23-15-40,1,1,1.30701754386,0.228070175439,0.236842105263,9.0,23.0,15.0,48.8596491228,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,114,1,1,2016-09-23-15-40,2016-09-23 15:40:00,5.0,40.0,0,0
2016-09-23-15-40,2,0,1.13414634146,0.317073170732,,9.0,23.0,15.0,50.1219512195,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,82,0,2,2016-09-23-15-40,2016-09-23 15:40:00,5.0,40.0,0,0
2016-09-23-15-40,3,0,1.2032967033,0.307692307692,,9.0,23.0,15.0,48.6483516484,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,182,0,3,2016-09-23-15-40,2016-09-23 15:40:00,5.0,40.0,0,0
2016-09-23-15-40,3,1,1.15887850467,0.224299065421,0.11214953271,9.0,23.0,15.0,49.4112149533,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,107,1,3,2016-09-23-15-40,2016-09-23 15:40:00,5.0,40.0,0,0
2016-09-23-16-0,1,0,1.07894736842,0.302631578947,,9.0,23.0,16.0,9.43421052632,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,76,0,1,2016-09-23-16-0,2016-09-23 16:00:00,5.0,0.0,0,0
2016-09-23-16-0,1,1,1.24545454545,0.3,0.181818181818,9.0,23.0,16.0,9.90909090909,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,110,1,1,2016-09-23-16-0,2016-09-23 16:00:00,5.0,0.0,0,0
2016-09-23-16-0,2,0,1.11688311688,0.272727272727,,9.0,23.0,16.0,8.67532467532,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,77,0,2,2016-09-23-16-0,2016-09-23 16:00:00,5.0,0.0,0,0
2016-09-23-16-0,3,0,1.18064516129,0.290322580645,,9.0,23.0,16.0,9.51612903226,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,155,0,3,2016-09-23-16-0,2016-09-23 16:00:00,5.0,0.0,0,0
2016-09-23-16-0,3,1,1.1568627451,0.254901960784,0.0980392156863,9.0,23.0,16.0,8.62745098039,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,102,1,3,2016-09-23-16-0,2016-09-23 16:00:00,5.0,0.0,0,0
2016-09-23-16-20,1,0,1.03488372093,0.325581395349,,9.0,23.0,16.0,29.7209302326,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,86,0,1,2016-09-23-16-20,2016-09-23 16:20:00,5.0,20.0,0,0
2016-09-23-16-20,1,1,1.09821428571,0.285714285714,0.1875,9.0,23.0,16.0,30.2857142857,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,112,1,1,2016-09-23-16-20,2016-09-23 16:20:00,5.0,20.0,0,0
2016-09-23-16-20,2,0,1.09,0.25,,9.0,23.0,16.0,29.62,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,100,0,2,2016-09-23-16-20,2016-09-23 16:20:00,5.0,20.0,0,0
2016-09-23-16-20,3,0,1.17518248175,0.211678832117,,9.0,23.0,16.0,28.7299270073,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,137,0,3,2016-09-23-16-20,2016-09-23 16:20:00,5.0,20.0,0,0
2016-09-23-16-20,3,1,1.14285714286,0.210084033613,0.100840336134,9.0,23.0,16.0,28.6554621849,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,119,1,3,2016-09-23-16-20,2016-09-23 16:20:00,5.0,20.0,0,0
2016-09-23-16-40,1,0,1.02272727273,0.431818181818,,9.0,23.0,16.0,48.2727272727,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,44,0,1,2016-09-23-16-40,2016-09-23 16:40:00,5.0,40.0,0,0
2016-09-23-16-40,1,1,1.27433628319,0.309734513274,0.132743362832,9.0,23.0,16.0,49.6814159292,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,113,1,1,2016-09-23-16-40,2016-09-23 16:40:00,5.0,40.0,0,0
2016-09-23-16-40,2,0,1.07272727273,0.190909090909,,9.0,23.0,16.0,50.3545454545,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,110,0,2,2016-09-23-16-40,2016-09-23 16:40:00,5.0,40.0,0,0
2016-09-23-16-40,3,0,1.22602739726,0.219178082192,,9.0,23.0,16.0,49.5547945205,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,146,0,3,2016-09-23-16-40,2016-09-23 16:40:00,5.0,40.0,0,0
2016-09-23-16-40,3,1,1.07299270073,0.240875912409,0.0802919708029,9.0,23.0,16.0,49.7518248175,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,137,1,3,2016-09-23-16-40,2016-09-23 16:40:00,5.0,40.0,0,0
2016-09-23-17-0,1,0,1.13333333333,0.2,,9.0,23.0,17.0,9.24444444444,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,45,0,1,2016-09-23-17-0,2016-09-23 17:00:00,5.0,0.0,0,0
2016-09-23-17-0,1,1,1.19469026549,0.407079646018,0.106194690265,9.0,23.0,17.0,8.40707964602,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,113,1,1,2016-09-23-17-0,2016-09-23 17:00:00,5.0,0.0,0,0
2016-09-23-17-0,2,0,1.10526315789,0.263157894737,,9.0,23.0,17.0,9.53684210526,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,95,0,2,2016-09-23-17-0,2016-09-23 17:00:00,5.0,0.0,0,0
2016-09-23-17-0,3,0,1.11538461538,0.284615384615,,9.0,23.0,17.0,9.78461538462,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,130,0,3,2016-09-23-17-0,2016-09-23 17:00:00,5.0,0.0,0,0
2016-09-23-17-0,3,1,1.09302325581,0.255813953488,0.0813953488372,9.0,23.0,17.0,10.2906976744,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,86,1,3,2016-09-23-17-0,2016-09-23 17:00:00,5.0,0.0,0,0
2016-09-23-17-20,1,0,1.07894736842,0.184210526316,,9.0,23.0,17.0,30.3947368421,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,38,0,1,2016-09-23-17-20,2016-09-23 17:20:00,5.0,20.0,0,0
2016-09-23-17-20,1,1,1.1619047619,0.342857142857,0.133333333333,9.0,23.0,17.0,30.0666666667,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,105,1,1,2016-09-23-17-20,2016-09-23 17:20:00,5.0,20.0,0,0
2016-09-23-17-20,2,0,1.05434782609,0.260869565217,,9.0,23.0,17.0,29.4782608696,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,92,0,2,2016-09-23-17-20,2016-09-23 17:20:00,5.0,20.0,0,0
2016-09-23-17-20,3,0,1.22222222222,0.222222222222,,9.0,23.0,17.0,28.6574074074,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,108,0,3,2016-09-23-17-20,2016-09-23 17:20:00,5.0,20.0,0,0
2016-09-23-17-20,3,1,1.09090909091,0.345454545455,0.0727272727273,9.0,23.0,17.0,27.2,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,110,1,3,2016-09-23-17-20,2016-09-23 17:20:00,5.0,20.0,0,0
2016-09-23-17-40,1,0,1.02173913043,0.239130434783,,9.0,23.0,17.0,50.8913043478,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,46,0,1,2016-09-23-17-40,2016-09-23 17:40:00,5.0,40.0,0,0
2016-09-23-17-40,1,1,1.25531914894,0.368794326241,0.127659574468,9.0,23.0,17.0,49.2482269504,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,141,1,1,2016-09-23-17-40,2016-09-23 17:40:00,5.0,40.0,0,0
2016-09-23-17-40,2,0,1.11578947368,0.273684210526,,9.0,23.0,17.0,49.4105263158,15.0,1009.7,1014.6,82.0,2.0,23.4,79.0,0.0,95,0,2,2016-09-23-17-40,2016-09-23 17:40:00,5.0,40.0,0,0
